City,Name,Price,Rating,Reviews_Count,Superhost,Guest_Favorite,Link
Barcelona,P2MAL1166 - Fantastic apartment,62184,0.0,0,Yes,No,https://www.airbnb.com/rooms/1103704412322820263?search_mode=regular_search&adults=1&check_in=2026-10-30&check_out=2026-11-04&children=0&infants=0&pets=0&source_impression_id=p3_1783383570_P3tRhC0FsZFvbC4U&previous_page_section_name=1000&federated_search_id=732a882f-5ac6-47b0-9f82-be8d4d419bb6
Barcelona,14MAL1157 - Fantastic apartment,88706,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/1103582175098090035?search_mode=regular_search&adults=1&check_in=2026-07-31&check_out=2026-08-05&children=0&infants=0&pets=0&source_impression_id=p3_1783383570_P3juoVvzcAwMIZ5v&previous_page_section_name=1000&federated_search_id=732a882f-5ac6-47b0-9f82-be8d4d419bb6
Barcelona,Sweett | Bailen 503,94212,0.0,0,Yes,No,https://www.airbnb.com/rooms/1710036099530135800?search_mode=regular_search&adults=1&check_in=2026-07-14&check_out=2026-07-19&children=0&infants=0&pets=0&source_impression_id=p3_1783383570_P3A5Lr975bLeWqWG&previous_page_section_name=1000&federated_search_id=732a882f-5ac6-47b0-9f82-be8d4d419bb6
Barcelona,"Bright, elegant, 2 bedrooms, Sagrada Familia, AC",107212,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/1684076959722984877?search_mode=regular_search&adults=1&check_in=2026-08-12&check_out=2026-08-17&children=0&infants=0&pets=0&source_impression_id=p3_1783383570_P34IkvT3ORhN1t7h&previous_page_section_name=1000&federated_search_id=732a882f-5ac6-47b0-9f82-be8d4d419bb6
Barcelona,Historic Charm in city center,141138,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/1405029676818838677?search_mode=regular_search&adults=1&check_in=2026-08-15&check_out=2026-08-20&children=0&infants=0&pets=0&source_impression_id=p3_1783383570_P34JffWYVKLuga5b&previous_page_section_name=1000&federated_search_id=732a882f-5ac6-47b0-9f82-be8d4d419bb6
Barcelona,Penthouse Duplex with The Best Sea and City Views!,449002,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/1190659400789301944?search_mode=regular_search&adults=1&check_in=2026-07-17&check_out=2026-07-22&children=0&infants=0&pets=0&source_impression_id=p3_1783383570_P3lDBOCM7RQqZxs8&previous_page_section_name=1000&federated_search_id=732a882f-5ac6-47b0-9f82-be8d4d419bb6
Barcelona,Barcelona Balconies - Habitat Apartments,87733,0.0,0,Yes,No,https://www.airbnb.com/rooms/1662894355581888168?search_mode=regular_search&adults=1&check_in=2026-08-12&check_out=2026-08-17&children=0&infants=0&pets=0&source_impression_id=p3_1783383571_P3jVpr7QFf9_uPGX&previous_page_section_name=1000&federated_search_id=732a882f-5ac6-47b0-9f82-be8d4d419bb6
Barcelona,"A beautiful, centrally located apartment",112941,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/933083341530233229?search_mode=regular_search&adults=1&check_in=2026-07-28&check_out=2026-08-02&children=0&infants=0&pets=0&source_impression_id=p3_1783383571_P39oAHo3BeW80udH&previous_page_section_name=1000&federated_search_id=732a882f-5ac6-47b0-9f82-be8d4d419bb6
Barcelona,Bella Estancia,97481,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/791818554999161563?search_mode=regular_search&adults=1&check_in=2026-10-18&check_out=2026-10-23&children=0&infants=0&pets=0&source_impression_id=p3_1783383571_P3e7NJfYb2DB5dmD&previous_page_section_name=1000&federated_search_id=732a882f-5ac6-47b0-9f82-be8d4d419bb6
Barcelona,"Elegant, bright, central, close to Sagrada Familia",87250,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/16462603?search_mode=regular_search&adults=1&check_in=2026-08-10&check_out=2026-08-15&children=0&infants=0&pets=0&source_impression_id=p3_1783383571_P3i5qkyICVDq_DuU&previous_page_section_name=1000&federated_search_id=732a882f-5ac6-47b0-9f82-be8d4d419bb6
Barcelona,City Centre - Mediterranean Vibes,50865,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/1441084616927661043?search_mode=regular_search&adults=1&check_in=2026-12-06&check_out=2026-12-11&children=0&infants=0&pets=0&source_impression_id=p3_1783383571_P3L8KKTSmAz21Y_D&previous_page_section_name=1000&federated_search_id=732a882f-5ac6-47b0-9f82-be8d4d419bb6
Barcelona,City Center 2Bed 1Bath A/C Wifi Smart Tv,59051,0.0,0,Yes,No,https://www.airbnb.com/rooms/1473849943658786374?search_mode=regular_search&adults=1&check_in=2026-07-16&check_out=2026-07-22&children=0&infants=0&pets=0&source_impression_id=p3_1783383571_P38GNhSusUJb-8eB&previous_page_section_name=1000&federated_search_id=732a882f-5ac6-47b0-9f82-be8d4d419bb6
Barcelona,Luxury Sunny Apartment,105378,0.0,0,Yes,No,https://www.airbnb.com/rooms/1051389055033236390?search_mode=regular_search&adults=1&check_in=2026-07-11&check_out=2026-07-16&children=0&infants=0&pets=0&source_impression_id=p3_1783383571_P3zA8-hfrt1fPPeQ&previous_page_section_name=1000&federated_search_id=732a882f-5ac6-47b0-9f82-be8d4d419bb6
Barcelona,Two Bedroom Apartment next to Sagrada Familia,94250,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/26940439?search_mode=regular_search&adults=1&check_in=2026-07-26&check_out=2026-07-31&children=0&infants=0&pets=0&source_impression_id=p3_1783383571_P3uKiKkhy2-ygOdD&previous_page_section_name=1000&federated_search_id=732a882f-5ac6-47b0-9f82-be8d4d419bb6
Barcelona,Fabulous apartment in Eixample,100160,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/1005643932109804771?search_mode=regular_search&adults=1&check_in=2026-08-20&check_out=2026-08-25&children=0&infants=0&pets=0&source_impression_id=p3_1783383571_P3qVCAnOxEbp0pji&previous_page_section_name=1000&federated_search_id=732a882f-5ac6-47b0-9f82-be8d4d419bb6
Barcelona,"Bright, fun, balcony, near the Sagrada Familia",116428,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/16592830?search_mode=regular_search&adults=1&check_in=2026-07-27&check_out=2026-08-01&children=0&infants=0&pets=0&source_impression_id=p3_1783383575_P35WXIrUO-ktI5B_&previous_page_section_name=1000&federated_search_id=3e752ff7-03d8-47c6-b60f-21278c396774
Barcelona,ABAL1065 - Exclusive rooftop in the city center,67879,0.0,0,Yes,No,https://www.airbnb.com/rooms/1050831336708720501?search_mode=regular_search&adults=1&check_in=2026-11-14&check_out=2026-11-19&children=0&infants=0&pets=0&source_impression_id=p3_1783383576_P3OcLjeek4Ytdoxe&previous_page_section_name=1000&federated_search_id=3e752ff7-03d8-47c6-b60f-21278c396774
Barcelona,Charming Apartment with Terrace in Sants,58411,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/1609418206867705218?search_mode=regular_search&adults=1&check_in=2026-11-13&check_out=2026-11-18&children=0&infants=0&pets=0&source_impression_id=p3_1783383576_P3yd9_-Sa3aReGa0&previous_page_section_name=1000&federated_search_id=3e752ff7-03d8-47c6-b60f-21278c396774
Barcelona,Barcelona - Gracia 3-B,95048,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/1510890849191244460?search_mode=regular_search&adults=1&check_in=2026-08-21&check_out=2026-08-26&children=0&infants=0&pets=0&source_impression_id=p3_1783383576_P3izwl-JByt7sN9J&previous_page_section_name=1000&federated_search_id=3e752ff7-03d8-47c6-b60f-21278c396774
Barcelona,Barcelona - Gracia 2-A,95048,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/1510883478634173043?search_mode=regular_search&adults=1&check_in=2026-08-21&check_out=2026-08-26&children=0&infants=0&pets=0&source_impression_id=p3_1783383576_P306ejkeZMY1f4Ug&previous_page_section_name=1000&federated_search_id=3e752ff7-03d8-47c6-b60f-21278c396774
Barcelona,Elegant with terrace and exclusive,67354,0.0,0,Yes,No,https://www.airbnb.com/rooms/1711395866410437733?search_mode=regular_search&adults=1&check_in=2026-09-13&check_out=2026-09-18&children=0&infants=0&pets=0&source_impression_id=p3_1783383577_P3aKFZuNuc1LYPjr&previous_page_section_name=1000&federated_search_id=3e752ff7-03d8-47c6-b60f-21278c396774
Barcelona,13MAL1077-Magnific 2br&2bh flat in Sagrada Familia,45932,0.0,0,Yes,No,https://www.airbnb.com/rooms/1103576850253594894?search_mode=regular_search&adults=1&check_in=2026-12-11&check_out=2026-12-16&children=0&infants=0&pets=0&source_impression_id=p3_1783383577_P3T66LQ57KWogeKL&previous_page_section_name=1000&federated_search_id=3e752ff7-03d8-47c6-b60f-21278c396774
Barcelona,A1mar1023 Breathtaking rooftop in Sagrada Familia,145462,0.0,0,Yes,No,https://www.airbnb.com/rooms/681560174792307871?search_mode=regular_search&adults=1&check_in=2026-08-24&check_out=2026-08-29&children=0&infants=0&pets=0&source_impression_id=p3_1783383577_P3Jhwh1LVJg_iqBS&previous_page_section_name=1000&federated_search_id=3e752ff7-03d8-47c6-b60f-21278c396774
Barcelona,Apartment Eixample 1P4 - Sagrada Familia,71380,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/555027946686169622?search_mode=regular_search&adults=1&check_in=2026-07-09&check_out=2026-07-14&children=0&infants=0&pets=0&source_impression_id=p3_1783383577_P3nVFLUPxoq3oy1r&previous_page_section_name=1000&federated_search_id=3e752ff7-03d8-47c6-b60f-21278c396774
Barcelona,Poble Sec Stylish BRAND NEW 6 guests OASIS,88836,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/1604933801833997994?search_mode=regular_search&adults=1&check_in=2026-07-25&check_out=2026-07-31&children=0&infants=0&pets=0&source_impression_id=p3_1783383577_P3N5GFlteZyQxO7U&previous_page_section_name=1000&federated_search_id=3e752ff7-03d8-47c6-b60f-21278c396774
Barcelona,Sweett | Diagonal Sagrada IV,165858,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/1339590268240104059?search_mode=regular_search&adults=1&check_in=2026-08-11&check_out=2026-08-16&children=0&infants=0&pets=0&source_impression_id=p3_1783383577_P3t9x5bv4EYsmQn0&previous_page_section_name=1000&federated_search_id=3e752ff7-03d8-47c6-b60f-21278c396774
Barcelona,Sweett | Rocafort 101,105363,0.0,0,Yes,No,https://www.airbnb.com/rooms/1710045566549404199?search_mode=regular_search&adults=1&check_in=2026-09-13&check_out=2026-09-18&children=0&infants=0&pets=0&source_impression_id=p3_1783383577_P3jbmLN1lAHtZ-iQ&previous_page_section_name=1000&federated_search_id=3e752ff7-03d8-47c6-b60f-21278c396774
Barcelona,Our house: Architects' flat.,149250,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/959089?search_mode=regular_search&adults=1&check_in=2026-08-23&check_out=2026-08-28&children=0&infants=0&pets=0&source_impression_id=p3_1783383577_P3esO_-4Cz73mF31&previous_page_section_name=1000&federated_search_id=3e752ff7-03d8-47c6-b60f-21278c396774
Barcelona,Sweet | Urgell 303,82038,0.0,0,Yes,No,https://www.airbnb.com/rooms/1262020301771923877?search_mode=regular_search&adults=1&check_in=2026-07-19&check_out=2026-07-24&children=0&infants=0&pets=0&source_impression_id=p3_1783383577_P3vLdj1Xoen-z97V&previous_page_section_name=1000&federated_search_id=3e752ff7-03d8-47c6-b60f-21278c396774
Berlin,Parisian-Style Belle Étage · Two Spa Bathrooms,59529,0.0,0,Yes,No,https://www.airbnb.com/rooms/1686245096062153599?search_mode=regular_search&adults=1&check_in=2026-07-15&check_out=2026-07-20&children=0&infants=0&pets=0&source_impression_id=p3_1783383856_P3ocVD_YFGHssrpa&previous_page_section_name=1000&federated_search_id=5dd8f130-a4d5-4550-9401-79e429a171ef
Berlin,Lovely Apartment with Parking,83899,0.0,0,Yes,No,https://www.airbnb.com/rooms/1722719592440149489?search_mode=regular_search&adults=1&check_in=2026-07-11&check_out=2026-07-16&children=0&infants=0&pets=0&source_impression_id=p3_1783383857_P3SViYTGWsrKcQte&previous_page_section_name=1000&federated_search_id=5dd8f130-a4d5-4550-9401-79e429a171ef
Berlin,100sqm Luxury Apt in Prime Location near Ku'Damm,121418,0.0,0,Yes,No,https://www.airbnb.com/rooms/1077821615931533951?search_mode=regular_search&adults=1&check_in=2026-07-09&check_out=2026-07-14&children=0&infants=0&pets=0&source_impression_id=p3_1783383857_P36fEaMvSrg2XVGv&previous_page_section_name=1000&federated_search_id=5dd8f130-a4d5-4550-9401-79e429a171ef
Berlin,Remise Kreuzberg – 3 floors and terrace,71099,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/1372529446686113868?search_mode=regular_search&adults=1&check_in=2026-08-09&check_out=2026-08-14&children=0&infants=0&pets=0&source_impression_id=p3_1783383857_P3UQrgI3KXjCUQAC&previous_page_section_name=1000&federated_search_id=5dd8f130-a4d5-4550-9401-79e429a171ef
Berlin,"Spacious & quiet Townhouse, central, 2 baths, gym",111838,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/1166486193905245666?search_mode=regular_search&adults=1&check_in=2026-08-31&check_out=2026-09-05&children=0&infants=0&pets=0&source_impression_id=p3_1783383857_P3g-D3NsJcFBtCkt&previous_page_section_name=1000&federated_search_id=5dd8f130-a4d5-4550-9401-79e429a171ef
Berlin,New apartment with living room,82715,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/1088971692273798382?search_mode=regular_search&adults=1&check_in=2026-08-03&check_out=2026-08-08&children=0&infants=0&pets=0&source_impression_id=p3_1783383857_P3vd7aNxhVJWg6BH&previous_page_section_name=1000&federated_search_id=5dd8f130-a4d5-4550-9401-79e429a171ef
Berlin,TheBerlinGetaway Historic Embassy Quarter,54122,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/18659334?search_mode=regular_search&adults=1&check_in=2026-08-22&check_out=2026-08-27&children=0&infants=0&pets=0&source_impression_id=p3_1783383857_P3Tm8UdpKVX5NAgi&previous_page_section_name=1000&federated_search_id=5dd8f130-a4d5-4550-9401-79e429a171ef
Berlin,Extended Garden Loft 139,159804,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/1016525687008446860?search_mode=regular_search&adults=1&check_in=2026-07-09&check_out=2026-07-14&children=0&infants=0&pets=0&source_impression_id=p3_1783383857_P35mnsfeiMCtcxlk&previous_page_section_name=1000&federated_search_id=5dd8f130-a4d5-4550-9401-79e429a171ef
Berlin,"Stylish, quiet 2-room apartment in Prenzlauer Berg",74922,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/1349401535870290415?search_mode=regular_search&adults=1&check_in=2026-08-06&check_out=2026-08-11&children=0&infants=0&pets=0&source_impression_id=p3_1783383857_P315ZVymDYhxr0kU&previous_page_section_name=1000&federated_search_id=5dd8f130-a4d5-4550-9401-79e429a171ef
Berlin,Premium Design 3 BR w/Terrace by CheckpointCharlie,105922,0.0,0,Yes,No,https://www.airbnb.com/rooms/1578546374049671428?search_mode=regular_search&adults=1&check_in=2026-07-13&check_out=2026-07-18&children=0&infants=0&pets=0&source_impression_id=p3_1783383857_P3M9qWakjYc-g00Z&previous_page_section_name=1000&federated_search_id=5dd8f130-a4d5-4550-9401-79e429a171ef
Berlin,Spacious Parkside Residence * Modern 2BR by OYA,87588,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/1690465067267941577?search_mode=regular_search&adults=1&check_in=2026-10-10&check_out=2026-10-15&children=0&infants=0&pets=0&source_impression_id=p3_1783383857_P3RQr9cVRr8RJapZ&previous_page_section_name=1000&federated_search_id=5dd8f130-a4d5-4550-9401-79e429a171ef
Berlin,Amazing Cosy Best Located PrenzlauerBerg Apartment,38611,0.0,0,Yes,No,https://www.airbnb.com/rooms/1647783457675378660?search_mode=regular_search&adults=1&check_in=2026-11-08&check_out=2026-11-13&children=0&infants=0&pets=0&source_impression_id=p3_1783383857_P38KVc3NzQdVpNdQ&previous_page_section_name=1000&federated_search_id=5dd8f130-a4d5-4550-9401-79e429a171ef
Berlin,Beautiful living on the Kreuzberg,63385,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/26158789?search_mode=regular_search&adults=1&check_in=2026-09-01&check_out=2026-09-07&children=0&infants=0&pets=0&source_impression_id=p3_1783383857_P30dZn1nFs7WzNms&previous_page_section_name=1000&federated_search_id=5dd8f130-a4d5-4550-9401-79e429a171ef
Berlin,120 sqm2 penthouse/attic apartment + sauna + fireplace,76856,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/31141186?search_mode=regular_search&adults=1&check_in=2026-09-28&check_out=2026-10-03&children=0&infants=0&pets=0&source_impression_id=p3_1783383857_P3CZDdImkk40GnU5&previous_page_section_name=1000&federated_search_id=5dd8f130-a4d5-4550-9401-79e429a171ef
Berlin,"Beautiful old building apartment, 2 bedrooms and 2 bathrooms",138405,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/848350496627895306?search_mode=regular_search&adults=1&check_in=2026-07-21&check_out=2026-07-26&children=0&infants=0&pets=0&source_impression_id=p3_1783383857_P361xGpV4V32GkXl&previous_page_section_name=1000&federated_search_id=5dd8f130-a4d5-4550-9401-79e429a171ef
Berlin,Duplex apartment with parking space I King size,46606,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/1541230646638407053?search_mode=regular_search&adults=1&check_in=2026-07-27&check_out=2026-08-01&children=0&infants=0&pets=0&source_impression_id=p3_1783383857_P36myi5wPp7ZTtRL&previous_page_section_name=1000&federated_search_id=5dd8f130-a4d5-4550-9401-79e429a171ef
Berlin,Exclusive Villa Nova in Berlin • Spacious & Cozy,64000,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/1548810333041667727?search_mode=regular_search&adults=1&check_in=2026-07-13&check_out=2026-07-18&children=0&infants=0&pets=0&source_impression_id=p3_1783383857_P3W4BYgxQFCwOUEn&previous_page_section_name=1000&federated_search_id=5dd8f130-a4d5-4550-9401-79e429a171ef
Berlin,Luxury 2 Bedroom Apt in Mitte – Prime Location,138563,0.0,0,Yes,No,https://www.airbnb.com/rooms/1239724435193172776?search_mode=regular_search&adults=1&check_in=2026-07-13&check_out=2026-07-18&children=0&infants=0&pets=0&source_impression_id=p3_1783383857_P3_biNdrI3aCVbU1&previous_page_section_name=1000&federated_search_id=5dd8f130-a4d5-4550-9401-79e429a171ef
Berlin,The Chandelier Loft,89488,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/1465787319883025243?search_mode=regular_search&adults=1&check_in=2026-07-12&check_out=2026-07-17&children=0&infants=0&pets=0&source_impression_id=p3_1783383866_P3AHNjaOHl3ghtpz&previous_page_section_name=1000&federated_search_id=ed4802fd-387a-4976-8330-25087a89b47c
Berlin,Lovely flat in Neukölln,25712,0.0,0,Yes,No,https://www.airbnb.com/rooms/1505589397185039088?search_mode=regular_search&adults=1&check_in=2026-08-24&check_out=2026-08-29&children=0&infants=0&pets=0&source_impression_id=p3_1783383866_P3ceKxWcrxx4YPLr&previous_page_section_name=1000&federated_search_id=ed4802fd-387a-4976-8330-25087a89b47c
Berlin,Two-Bedroom Apartment with Free Pool Access,115927,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/44223601?search_mode=regular_search&adults=1&check_in=2026-07-10&check_out=2026-07-15&children=0&infants=0&pets=0&source_impression_id=p3_1783383866_P3UTf9-N_w5_pNfT&previous_page_section_name=1000&federated_search_id=ed4802fd-387a-4976-8330-25087a89b47c
Berlin,"Design-Apartment Benedict: Luxus, Stil & Workspace",76113,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/1388329001737153606?search_mode=regular_search&adults=1&check_in=2026-08-21&check_out=2026-08-26&children=0&infants=0&pets=0&source_impression_id=p3_1783383866_P3cId33oEjzGG2Vd&previous_page_section_name=1000&federated_search_id=ed4802fd-387a-4976-8330-25087a89b47c
Berlin,Large Apartment in East Central Berlin.,66328,0.0,0,Yes,No,https://www.airbnb.com/rooms/31014654?search_mode=regular_search&adults=1&check_in=2026-11-22&check_out=2026-11-27&children=0&infants=0&pets=0&source_impression_id=p3_1783383866_P36kLULG0ZKH_y-H&previous_page_section_name=1000&federated_search_id=ed4802fd-387a-4976-8330-25087a89b47c
Berlin,Families & Groups | Kitchen | TOP Connection,76918,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/1618041523328100308?search_mode=regular_search&adults=1&check_in=2026-08-03&check_out=2026-08-08&children=0&infants=0&pets=0&source_impression_id=p3_1783383866_P3y-bTuAEemJbUUa&previous_page_section_name=1000&federated_search_id=ed4802fd-387a-4976-8330-25087a89b47c
Berlin,Exclusive designer loft near the main train station,82833,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/1170945591607184854?search_mode=regular_search&adults=1&check_in=2026-07-26&check_out=2026-07-31&children=0&infants=0&pets=0&source_impression_id=p3_1783383866_P396LhFnrvAnI0Dm&previous_page_section_name=1000&federated_search_id=ed4802fd-387a-4976-8330-25087a89b47c
Berlin,Casa by NOOMI – City West – Kurfürstendamm – Messe,53141,0.0,0,Yes,No,https://www.airbnb.com/rooms/1680589625176244615?search_mode=regular_search&adults=1&check_in=2026-07-19&check_out=2026-07-24&children=0&infants=0&pets=0&source_impression_id=p3_1783383866_P3XrWlUGMFvJEHAH&previous_page_section_name=1000&federated_search_id=ed4802fd-387a-4976-8330-25087a89b47c
Berlin,Beautiful Apartment Connected to an Art Gallery,46673,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/3188899?search_mode=regular_search&adults=1&check_in=2026-11-08&check_out=2026-11-13&children=0&infants=0&pets=0&source_impression_id=p3_1783383867_P3v6OX6hKP7qtfiW&previous_page_section_name=1000&federated_search_id=ed4802fd-387a-4976-8330-25087a89b47c
Berlin,Into the Woods Hotel-Apartment in Prenzlauer Berg,64392,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/588813657940544864?search_mode=regular_search&adults=1&check_in=2026-07-26&check_out=2026-07-31&children=0&infants=0&pets=0&source_impression_id=p3_1783383867_P34G89gqOMEj93ri&previous_page_section_name=1000&federated_search_id=ed4802fd-387a-4976-8330-25087a89b47c
Berlin,New cozy 3 Room-Appartement,89625,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/1007960506907122688?search_mode=regular_search&adults=1&check_in=2026-08-16&check_out=2026-08-21&children=0&infants=0&pets=0&source_impression_id=p3_1783383867_P3kNFRHLlaSmoydW&previous_page_section_name=1000&federated_search_id=ed4802fd-387a-4976-8330-25087a89b47c
Berlin,Designer apartment in Kreuzkölln,50306,0.0,0,Yes,No,https://www.airbnb.com/rooms/1341322174931918329?search_mode=regular_search&adults=1&check_in=2026-09-27&check_out=2026-10-02&children=0&infants=0&pets=0&source_impression_id=p3_1783383867_P3TxhyTXY80XvnGe&previous_page_section_name=1000&federated_search_id=ed4802fd-387a-4976-8330-25087a89b47c
Berlin,Great 2-room loft with 2 bathrooms + 2 kitchen,91101,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/927350610745978723?search_mode=regular_search&adults=1&check_in=2026-07-10&check_out=2026-07-15&children=0&infants=0&pets=0&source_impression_id=p3_1783383867_P32NOoKCiNEo-iyB&previous_page_section_name=1000&federated_search_id=ed4802fd-387a-4976-8330-25087a89b47c
Berlin,2 bedroom apartment cozy & central,56119,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/1333204164065268326?search_mode=regular_search&adults=1&check_in=2026-11-04&check_out=2026-11-09&children=0&infants=0&pets=0&source_impression_id=p3_1783383867_P3VjLyu9tv-Bx9hb&previous_page_section_name=1000&federated_search_id=ed4802fd-387a-4976-8330-25087a89b47c
Berlin,2Zi. Apartment am Boxhagener Kiez,58604,0.0,0,Yes,No,https://www.airbnb.com/rooms/1673384862965907373?search_mode=regular_search&adults=1&check_in=2026-08-30&check_out=2026-09-04&children=0&infants=0&pets=0&source_impression_id=p3_1783383867_P3IoMFH2CprK8WBe&previous_page_section_name=1000&federated_search_id=ed4802fd-387a-4976-8330-25087a89b47c
Berlin,Luxurious designer apartment with 3 bedrooms,116377,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/1186815887957943578?search_mode=regular_search&adults=1&check_in=2026-07-25&check_out=2026-07-30&children=0&infants=0&pets=0&source_impression_id=p3_1783383867_P3L74mNFaboT74dN&previous_page_section_name=1000&federated_search_id=ed4802fd-387a-4976-8330-25087a89b47c
Berlin,Exclusive cube loft near the main train station,84205,0.0,0,Yes,No,https://www.airbnb.com/rooms/1191077154879193547?search_mode=regular_search&adults=1&check_in=2026-07-18&check_out=2026-07-23&children=0&infants=0&pets=0&source_impression_id=p3_1783383867_P3W5hAG2WLiQhpaP&previous_page_section_name=1000&federated_search_id=ed4802fd-387a-4976-8330-25087a89b47c
Berlin,"Next to Museuminsel! Terrace, Dryer+Cooking Island",90473,0.0,0,Yes,No,https://www.airbnb.com/rooms/50473684?search_mode=regular_search&adults=1&check_in=2026-07-31&check_out=2026-08-05&children=0&infants=0&pets=0&source_impression_id=p3_1783383867_P3xupx1oeDkcotvP&previous_page_section_name=1000&federated_search_id=ed4802fd-387a-4976-8330-25087a89b47c
Berlin,"Next to Museuminsel! Terrace, Dryer+Cooking Island",90473,0.0,0,Yes,No,https://www.airbnb.com/rooms/50473684?search_mode=regular_search&adults=1&check_in=2026-07-31&check_out=2026-08-05&children=0&infants=0&pets=0&source_impression_id=p3_1783383871_P37aDaNK_TOCQbym&previous_page_section_name=1000&federated_search_id=0c694b2a-3ace-4fe4-a35e-033ae54b36c3
Berlin,Beautiful large city apartment for the whole family,68136,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/1040321621709668304?search_mode=regular_search&adults=1&check_in=2026-07-15&check_out=2026-07-20&children=0&infants=0&pets=0&source_impression_id=p3_1783383872_P3gEyk_T3YP0gehr&previous_page_section_name=1000&federated_search_id=0c694b2a-3ace-4fe4-a35e-033ae54b36c3
Berlin,Ku’DAMM Charming Old Home/4-10 ppl/Family friendly,157457,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/1478101487047693053?search_mode=regular_search&adults=1&check_in=2026-07-13&check_out=2026-07-18&children=0&infants=0&pets=0&source_impression_id=p3_1783383872_P3-7tCCk6WVugx5Q&previous_page_section_name=1000&federated_search_id=0c694b2a-3ace-4fe4-a35e-033ae54b36c3
Berlin,Colorful & cozy flat near vibrant Boxhagener Platz,63609,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/638929182228409025?search_mode=regular_search&adults=1&check_in=2026-10-11&check_out=2026-10-16&children=0&infants=0&pets=0&source_impression_id=p3_1783383872_P3J1Nxdf_jf8QvQG&previous_page_section_name=1000&federated_search_id=0c694b2a-3ace-4fe4-a35e-033ae54b36c3
Berlin,"3-Room Japan Suite, Mitte",64748,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/1534952124013174738?search_mode=regular_search&adults=1&check_in=2026-07-27&check_out=2026-08-01&children=0&infants=0&pets=0&source_impression_id=p3_1783383872_P3TuCDjBKFLzp49N&previous_page_section_name=1000&federated_search_id=0c694b2a-3ace-4fe4-a35e-033ae54b36c3
Berlin,Knaack Studio- 90-m² Loft Prenzlauer Berg,65733,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/1274518493765449498?search_mode=regular_search&adults=1&check_in=2026-09-06&check_out=2026-09-11&children=0&infants=0&pets=0&source_impression_id=p3_1783383872_P3da59ytpmdfYq59&previous_page_section_name=1000&federated_search_id=0c694b2a-3ace-4fe4-a35e-033ae54b36c3
Berlin,"Centrally located, 65 m² (700 sq ft)",84553,0.0,0,Yes,Yes,https://www.airbnb.com/rooms/1674860350931338682?search_mode=regular_search&adults=1&check_in=2026-08-12&check_out=2026-08-17&children=0&infants=0&pets=0&source_impression_id=p3_1783383872_P3Q9qsu0MF1CHPww&previous_page_section_name=1000&federated_search_id=0c694b2a-3ace-4fe4-a35e-033ae54b36c3
